level	expression	reading	hard_morae	meaning	tags
4	くださる	くださる	さ	(hon.) to give, to confer	JLPT JLPT_N4
4	息子	むすこ	す	(humble) son	JLPT JLPT_N4
4	お子さん	おこさん	さ	(someone else's) child (polite)	Genki Genki_Ln.19 JLPT JLPT_N4
4	会場	かいじょう	じょ	venue, meeting place	JLPT JLPT_N4
4	席	せき	せ	a seat	Intermediate_Japanese_Ln.7 JLPT JLPT_N4
4	～様	～さま	さ	Mr., Mrs., Ms.	JLPT JLPT_N4
4	ご存じ	ごぞんじ	ぞ,じ	knowing, acquaintance	JLPT JLPT_N4
4	下る	さがる	さ	to descend, to drop, to fall	JLPT JLPT_N4
4	字	じ	じ	letter; character	Genki Genki_Ln.20 JLPT JLPT_N4
4	アジア	アジア	じ	Asia	JLPT JLPT_N4
4	空く	すく	す	to be empty (in reference to people), to be less crowded	JLPT JLPT_N4
4	最後	さいご	さ	last, end	JLPT JLPT_N4
4	退院	たいいんする	す	leaving hospital	JLPT JLPT_N4
4	久しぶり	ひさしぶり	さ,し	it has been a long time; for the first time in a long time	Genki Genki_Ln.11 Intermediate_Japanese_Ln.4 JLPT JLPT_N4
4	汽車	きしゃ	しゃ	train (steam)	JLPT JLPT_N4
4	見つかる	みつかる	つ	to be found (v.i.), to be discovered	JLPT JLPT_N4
4	召し上がる	めしあがる	し	-- honorific form of 食べる (たべる) and 飲む (のむ) --	Genki Genki_Ln.19 Intermediate_Japanese_Ln.6 JLPT JLPT_N4
4	注射	ちゅうしゃ	ちゅ,しゃ	injection	JLPT JLPT_N4
4	最初	さいしょ	さ,しょ	beginning, first	JLPT JLPT_N4
4	安心	あんしん	し	peace of mind, relief	JLPT JLPT_N4
4	集める	あつめる	つ	to collect, to gather (v.t.), to assemble	Genki Genki_Ln.16 Intermediate_Japanese_Ln.7 JLPT JLPT_N4
4	直す	なおす	す	to correct (v.t.); to fix	Genki Genki_Ln.16 JLPT JLPT_N4
4	続く	つづく	つ	to be continued	JLPT JLPT_N4
4	先輩	せんぱい	せ	senior members of a group	Genki Genki_Ln.22 JLPT JLPT_N4
4	約束	やくそく	そ	arrangement, appointment, promise	Genki Genki_Ln.13 JLPT JLPT_N4
4	世話	せわする	せ,す	looking after; to look after	JLPT JLPT_N4
4	近所	きんじょ	じょ	neighborhood	JLPT JLPT_N4
4	将来	しょうらい	しょ	(in the) future; prospects	Genki Genki_Ln.11 Intermediate_Japanese_Ln.5 JLPT JLPT_N4
4	数学	すうがく	す	mathematics	JLPT JLPT_N4
4	習慣	しゅうかん	しゅ	custom (in reference to culture)	JLPT JLPT_N4
4	点く	つく	つ	to be started, to be switched on	JLPT JLPT_N4
4	続ける	つづける	つ	to continue, to keep up	Genki Genki_Ln.21 JLPT JLPT_N4
4	落す	おとす	す	to drop, to lose	JLPT JLPT_N4
4	明日	あす	す	tomorrow	JLPT JLPT_N4
4	出発	しゅっぱつする	しゅ,つ,す	departure	JLPT JLPT_N4
4	拝見	はいけんする	す	(humble) (polite) seeing, look at	JLPT JLPT_N4
4	背中	せなか	せ	back (of body)	JLPT JLPT_N4
4	新聞社	しんぶんしゃ	し,しゃ	newspaper company	JLPT JLPT_N4
4	いじめる	いじめる	じ	to bully, to torment	Genki Genki_Ln.21 JLPT JLPT_N4
4	回る、回す	まわる、まわす	す	to go around, to revolve	JLPT JLPT_N4
4	おっしゃる	おっしゃる	しゃ	-- honorific expression for いう --	Genki Genki_Ln.19 JLPT JLPT_N4
4	スーパー (マーケット)	スーパー (マーケット)	す	supermarket	JLPT JLPT_N4
4	アクセサリー	アクセサリー	せ,さ	accessory	JLPT JLPT_N4
4	自由	じゆう	じ	freedom	Genki Genki_Ln.22 JLPT JLPT_N4
4	仕方	しかた	し	way (of doing something)	JLPT JLPT_N4
4	失敗	しっぱい	し	failure, mistake	JLPT JLPT_N4
4	移る	うつる	つ	to move (from a house); to transfer (from a department); to shift	JLPT JLPT_N4
4	スーツケース	スーツケース	す,つ,す	suitcase	JLPT JLPT_N4
4	研究室	けんきゅうしつ	し,つ	the professor's office; laboratory	Intermediate_Japanese_Ln.3 JLPT JLPT_N4
4	工場	こうじょう	じょ	factory	Genki Genki_Ln.21 Intermediate_Japanese_Ln.15 JLPT JLPT_N4
4	紹介	しょうかい	しょ	an introduction	JLPT JLPT_N4
4	～(に) ついて	～(に) ついて	つ	about, concerning	JLPT JLPT_N4
4	コンサート	コンサート	さ	concert	Genki Genki_Ln.9 JLPT JLPT_N4
4	虫	むし	し	insect	JLPT JLPT_N4
4	優しい	やさしい	さ,し	kind (person), gentle (person), easy (problem)	Genki Genki_Ln.5 JLPT JLPT_N4
4	水泳	すいえい	す	swimming	JLPT JLPT_N4
4	経験	けいけんする	す	experience	JLPT JLPT_N4
4	勝つ	かつ	つ	to win	JLPT JLPT_N4
4	砂	すな	す	sand	JLPT JLPT_N4
4	警察	けいさつ	さ,つ	police; police station	Genki Genki_Ln.21 JLPT JLPT_N4
4	急ぐ	いそぐ	そ	to hurry, to be in a hurry, to rush	Genki Genki_Ln.6 Intermediate_Japanese_Ln.2 JLPT JLPT_N4
4	全然	ぜんぜん	ぜ,ぜ	not at all; wholly, entirely	JLPT JLPT_N4
4	特別	とくべつ	つ	special	JLPT JLPT_N4
4	復習	ふくしゅう	しゅ	review (of lessons), revision	JLPT JLPT_N4
4	役に立つ	やくにたつ	つ	to be helpful, to be useful	Intermediate_Japanese_Ln.4 JLPT JLPT_N4
4	もうすぐ	もうすぐ	す	very soon; in a few moments; days	Genki Genki_Ln.12 JLPT JLPT_N4
4	草	くさ	さ	grass	JLPT JLPT_N4
4	訪ねる	たずねる	ず	to visit	JLPT JLPT_N4
4	下げる	さげる	さ	to lower (v.t.); to hang	Intermediate_Japanese_Ln.2 JLPT JLPT_N4
4	途中	とちゅう	ちゅ	on the way, midway	JLPT JLPT_N4
4	入院	にゅういんする	す	hospitalization	JLPT JLPT_N4
4	～町	～ちょう	ちょ	the town of ~	JLPT JLPT_N4
4	安全	あんぜん	ぜ	safety, security	JLPT JLPT_N4
4	見物	けんぶつ	つ	sightseeing	JLPT JLPT_N4
4	相談	そうだんする	そ,す	consultation	JLPT JLPT_N4
4	ガソリンスタンド	ガソリンスタンド	そ,す	gas station, service station	JLPT JLPT_N4
4	テニス	テニス	す	tennis	Genki Genki_Ln.3 JLPT JLPT_N4
4	食事	しょくじする	しょ,じ,す	meal	JLPT JLPT_N4
4	娘	むすめ	す	daughter (humble)	JLPT JLPT_N4
4	競争	きょうそう	そ	competition, contest	JLPT JLPT_N4
4	湖	みずうみ	ず	lake	Genki Genki_Ln.11 Intermediate_Japanese_Ln.4 JLPT JLPT_N4
4	集まる	あつまる	つ	to gather (v.i.), to collect	Intermediate_Japanese_Ln.7 JLPT JLPT_N4
4	生活	せいかつする	せ,つ,す	living, life; to live	JLPT JLPT_N4
4	輸出	ゆしゅつする	しゅ,つ,す	export	JLPT JLPT_N4
4	すり	すり	す	pickpocket	JLPT JLPT_N4
4	嬉しい	うれしい	し	to be happy; to be glad	Genki Genki_Ln.13 JLPT JLPT_N4
4	ソフト	ソフト	そ	soft; soft hat; software	JLPT JLPT_N4
4	神社	じんじゃ	じ,じゃ	Shinto shrine	JLPT JLPT_N4
4	楽しみ	たのしみ	し	pleasure, joy	JLPT JLPT_N4
4	趣味	しゅみ	しゅ	hobby; pastime	Genki Genki_Ln.20 JLPT JLPT_N4
4	社会	しゃかい	しゃ	society	JLPT JLPT_N4
5	朝	あさ	さ	morning	Genki Genki_Ln.3 Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5
5	朝御飯	あさごはん	さ	breakfast	Genki Genki_Ln.3 JLPT JLPT_5 JLPT_N5
5	明後日	あさって	さ	day after tomorrow	JLPT JLPT_5 JLPT_N5
5	足; 脚	あし	し	foot; leg	JLPT JLPT_5 JLPT_N5
5	明日	あした	し	tomorrow	Genki Genki_Ln.3 Intermediate_Japanese Intermediate_Japanese_Ln.7 JLPT JLPT_3 JLPT_5 JLPT_N5
5	あそこ	あそこ	そ	there, over there, that place	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	遊ぶ	あそぶ	そ	to play; to spend time pleasantly; to hang out	Genki Genki_Ln.6 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	新しい	あたらしい	し	new	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	あちら	あちら	ち	this way (polite)	Genki Genki_Ln.20 JLPT JLPT_5 JLPT_N5
5	暑い	あつい	つ	hot (in reference to weather), warm	Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5
5	熱い	あつい	つ	hot (objects)	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	厚い	あつい	つ	kind, warm(hearted), thick, deep	JLPT JLPT_5 JLPT_N5
5	あっち	あっち	ち	over there	JLPT JLPT_5 JLPT_N5
5	いくつ	いくつ	つ	how many, how old	JLPT JLPT_3 JLPT_5 JLPT_N5
5	医者	いしゃ	しゃ	doctor; physician	Genki Genki_Ln.1 Genki_Ln.10 Intermediate_Japanese Intermediate_Japanese_Ln.12 JLPT JLPT_5 JLPT_N5
5	椅子	いす	す	chair	JLPT JLPT_3 JLPT_5 JLPT_N5
5	忙しい	いそがしい	そ,し	busy (people, days)	Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5
5	一	いち	ち	one	JLPT JLPT_3 JLPT_5 JLPT_N5
5	一日	いちにち	ち,ち	one day (duration)	Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5
5	一番	いちばん	ち	best (most), first, number one	Genki Genki_Ln.10 Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_3 JLPT_5 JLPT_N5
5	いつ	いつ	つ	when	Genki Genki_Ln.3 JLPT JLPT_2 JLPT_5 JLPT_N5
5	五日	いつか	つ	five days; fifth day of the month	Genki Genki_Ln.13 JLPT JLPT_3 JLPT_5 JLPT_N5
5	一緒	いっしょ	しょ	together	Intermediate_Japanese Intermediate_Japanese_Ln.7 JLPT JLPT_5 JLPT_N5
5	五つ	いつつ	つ,つ	five things	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	いつも	いつも	つ	always, usually, every time, never (with neg. verb)	Genki Genki_Ln.12 JLPT JLPT_3 JLPT_5 JLPT_N5
5	入口	いりぐち	ち	entrance	JLPT JLPT_5 JLPT_N5
5	後ろ	うしろ	し	back, behind, rear	JLPT JLPT_3 JLPT_5 JLPT_N5
5	薄い	うすい	す	thin, weak	JLPT JLPT_3 JLPT_5 JLPT_N5
5	うち	うち	ち	home; house; my place	Genki Genki_Ln.3 JLPT JLPT_3 JLPT_5 JLPT_N5
5	うるさい	うるさい	さ	noisy; annoying	Genki Genki_Ln.22 JLPT JLPT_3 JLPT_5 JLPT_N5
5	鉛筆	えんぴつ	つ	pencil	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	美味しい	おいしい	し	delicious, tasty	JLPT JLPT_5 JLPT_N5
5	大勢	おおぜい	ぜ	great number of people	JLPT JLPT_5 JLPT_N5
5	お母さん	おかあさん	さ	mother (formal)	Genki Genki_Ln.1 Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	お菓子	おかし	し	confections, sweets, snack	Genki Genki_Ln.11 JLPT JLPT_5 JLPT_N5
5	奥さん	おくさん	さ	(someone else's) wife (hon.)	Genki Genki_Ln.14 Intermediate_Japanese Intermediate_Japanese_Ln.9 JLPT JLPT_5 JLPT_N5
5	お酒	おさけ	さ	sake; alcohol	Genki Genki_Ln.3 JLPT JLPT_5 JLPT_N5
5	お皿	おさら	さ	plate, dish	JLPT JLPT_5 JLPT_N5
5	伯父; 叔父さん	おじさん	じ,さ	uncle, middle-aged man	JLPT JLPT_5 JLPT_N5
5	おじいさん	おじいさん	じ,さ	grandfather, male senior citizen	Genki Genki_Ln.13 JLPT JLPT_3 JLPT_5 JLPT_N5
5	教える	おしえる	し	to teach, to inform, to instruct	Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	押す	おす	す	to push, to press, to stamp (e.g., a passport)	Genki Genki_Ln.18 JLPT JLPT_5 JLPT_N5
5	遅い	おそい	そ	slow; (to be) late	Genki Genki_Ln.10 Intermediate_Japanese Intermediate_Japanese_Ln.11 JLPT JLPT_5 JLPT_N5
5	お茶	おちゃ	ちゃ	(green) tea	Genki Genki_Ln.3 Intermediate_Japanese Intermediate_Japanese_Ln.6 JLPT JLPT_5 JLPT_N5
5	お父さん	おとうさん	さ	father (formal)	Genki Genki_Ln.1 Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	おととし	おととし	し	year before last	JLPT JLPT_5 JLPT_N5
5	同じ	おなじ	じ	same, identical	Genki Genki_Ln.14 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	お兄さん	おにいさん	さ	(someone else's) older brother (formal)	Genki Genki_Ln.1 Genki_Ln.7 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5
5	お姉さん	おねえさん	さ	older sister (formal)	Genki Genki_Ln.1 Genki_Ln.7 JLPT JLPT_5 JLPT_N5
5	伯母さん; 叔母さん	おばさん	さ	aunt	JLPT JLPT_5 JLPT_N5
5	おばあさん	おばあさん	さ	grandmother, female senior-citizen	Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5
5	おまわりさん	おまわりさん	さ	policeman (friendly term)	JLPT JLPT_5 JLPT_N5
5	面白い	おもしろい	し	interesting, amusing	Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5
5	外国人	がいこくじん	じ	foreigner	Genki Genki_Ln.15 JLPT JLPT_5 JLPT_N5
5	会社	かいしゃ	しゃ	company, corporation	Genki Genki_Ln.7 JLPT JLPT_5 JLPT_N5
5	返す	かえす	す	to return something	JLPT JLPT_3 JLPT_5 JLPT_N5
5	学生	がくせい	せ	student	Genki Genki_Ln.1 JLPT JLPT_5 JLPT_N5
5	～か月	～かげつ	つ	(number of) months	JLPT JLPT_5 JLPT_N5
5	傘	かさ	さ	umbrella, parasol	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	貸す	かす	す	to lend	Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_5 JLPT_N5
5	風	かぜ	ぜ	wind, breeze	Genki Genki_Ln.22 JLPT JLPT_5 JLPT_N5
5	風邪	かぜ	ぜ	cold, flu	Genki Genki_Ln.12 JLPT JLPT_5 JLPT_N5
5	家族	かぞく	ぞ	family, members of a family	Genki Genki_Ln.7 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	～月	～がつ	つ	month of year	JLPT JLPT_5 JLPT_N5
5	漢字	かんじ	じ	kanji; Chinese character	Genki Genki_Ln.6 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_3 JLPT_5 JLPT_N5
5	喫茶店	きっさてん	さ	café	Genki Genki_Ln.2 Intermediate_Japanese Intermediate_Japanese_Ln.11 JLPT JLPT_5 JLPT_N5
5	教室	きょうしつ	し,つ	classroom	Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_5 JLPT_N5
5	薬	くすり	す	medicine	Genki Genki_Ln.9 Intermediate_Japanese Intermediate_Japanese_Ln.12 JLPT JLPT_5 JLPT_N5
5	下さい	ください	さ	(with te-form verb) please do for me	JLPT JLPT_5 JLPT_N5
5	口	くち	ち	job opening; mouth	Intermediate_Japanese Intermediate_Japanese_Ln.11 Intermediate_Japanese_Ln.8 JLPT JLPT_5 JLPT_N5
5	靴	くつ	つ	shoes, footwear	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	靴下	くつした	つ,し	socks	Genki Genki_Ln.23 JLPT JLPT_5 JLPT_N5
5	クラス	クラス	す	a class	Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5
5	今朝	けさ	さ	this morning	Genki Genki_Ln.8 Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5
5	消す	けす	す	to erase, to delete, to turn off power	JLPT JLPT_5 JLPT_N5
5	結婚	けっこん (する)	す	marriage (get married)	JLPT JLPT_5 JLPT_N5
5	月曜日	げつようび	つ	Monday	Genki Genki_Ln.4 JLPT JLPT_3 JLPT_5 JLPT_N5
5	交差点	こうさてん	さ	intersection	JLPT JLPT_5 JLPT_N5
5	紅茶	こうちゃ	ちゃ	black tea	Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5
5	九つ	ここのつ	つ	nine things	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	午前	ごぜん	ぜ	morning, A.M.	Genki Genki_Ln.1 JLPT JLPT_5 JLPT_N5
5	こちら	こちら	ち	this person (polite); this way (polite)	Genki Genki_Ln.11 Genki_Ln.19 JLPT JLPT_5 JLPT_N5
5	こっち	こっち	ち	this person; this direction; this side	JLPT JLPT_4 JLPT_5 JLPT_N5
5	今年	ことし	し	this year	Genki Genki_Ln.10 JLPT JLPT_5 JLPT_N5
5	コピーする	コピーする	す	to copy	JLPT JLPT_3 JLPT_5 JLPT_N5
5	今月	こんげつ	つ	this month	Genki Genki_Ln.8 JLPT JLPT_5 JLPT_N5
5	今週	こんしゅう	しゅ	this week	Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5
5	さあ	さあ	さ	come now, well	JLPT JLPT_5 JLPT_N5
5	～歳	～さい	さ	~ years old	JLPT JLPT_2 JLPT_5 JLPT_N5
5	財布	さいふ	さ	wallet	Genki Genki_Ln.2 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5
5	魚	さかな	さ	fish	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	先	さき	さ	future; recent, previous	JLPT JLPT_5 JLPT_N5
5	咲く	さく	さ	to bloom	Genki Genki_Ln.18 JLPT JLPT_3 JLPT_5 JLPT_N5
5	作文	さくぶん	さ	essay; composition	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	差す	さす	さ,す	to raise (stretch out) hands, to raise (e.g., umbrella)	JLPT JLPT_3 JLPT_5 JLPT_N5
5	～冊	～さつ	さ,つ	counter for books	JLPT JLPT_5 JLPT_N5
5	雑誌	ざっし	ざ,し	magazine, journal	Genki Genki_Ln.3 Intermediate_Japanese Intermediate_Japanese_Ln.8 JLPT JLPT_5 JLPT_N5
5	砂糖	さとう	さ	sugar	Genki Genki_Ln.16 JLPT JLPT_5 JLPT_N5
5	寒い	さむい	さ	cold (in reference to weather)	Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5
5	さ来年	さらいねん	さ	year after next	JLPT JLPT_5 JLPT_N5
5	～さん	～さん	さ	Mr. ~, Ms. ~	JLPT JLPT_2 JLPT_5 JLPT_N5
5	三	さん	さ	three	JLPT JLPT_5 JLPT_N5
5	散歩	さんぽ (する)	さ,す	walk, stroll	JLPT JLPT_3 JLPT_5 JLPT_N5
5	四	し	し	four	JLPT JLPT_3 JLPT_5 JLPT_N5
5	～時	～じ	じ	~ o'clock (time)	JLPT JLPT_1 JLPT_5 JLPT_N5
5	塩	しお	し	salt	JLPT JLPT_5 JLPT_N5
5	しかし	しかし	し,し	however; but	Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_5 JLPT_N5
5	時間	じかん	じ	time	Genki Genki_Ln.14 JLPT JLPT_2 JLPT_5 JLPT_N5
5	～時間	～じかん	じ	~ hours	JLPT JLPT_5 JLPT_N5
5	仕事	しごと	し	work, job, occupation, employment	Genki Genki_Ln.1 Genki_Ln.8 JLPT JLPT_5 JLPT_N5
5	辞書	じしょ	じ,しょ	dictionary	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	静か	しずか	し,ず	quiet, calm	JLPT JLPT_5 JLPT_N5
5	下	した	し	under, below, beneath	JLPT JLPT_3 JLPT_5 JLPT_N5
5	七	しち	し,ち	seven	JLPT JLPT_3 JLPT_5 JLPT_N5
5	質問	しつもん	し,つ	question, inquiry	Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5
5	自転車	じてんしゃ	じ,しゃ	bicycle	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	自動車	じどうしゃ	じ,しゃ	automobile	JLPT JLPT_5 JLPT_N5
5	死ぬ	しぬ	し	to die	Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5
5	字引	じびき	じ	dictionary	JLPT JLPT_5 JLPT_N5
5	自分	じぶん	じ	myself, oneself	Genki Genki_Ln.17 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	閉まる	しまる	し	to close, to be closed	JLPT JLPT_5 JLPT_N5
5	閉める	しめる	し	to close, to shut	JLPT JLPT_3 JLPT_5 JLPT_N5
5	締める	しめる	し	to tie, to fasten, to tighten	JLPT JLPT_3 JLPT_5 JLPT_N5
5	じゃ; じゃあ	じゃ; じゃあ	じゃ,じゃ	well, well then	JLPT JLPT_3 JLPT_5 JLPT_N5
5	写真	しゃしん	しゃ,し	a picture; a photograph	Genki Genki_Ln.4 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5
5	シャツ	シャツ	しゃ,つ	shirt	Genki Genki_Ln.10 JLPT JLPT_5 JLPT_N5
5	シャワー	シャワー	しゃ	shower	JLPT JLPT_5 JLPT_N5
5	十	じゅう	じゅ	ten	JLPT JLPT_3 JLPT_5 JLPT_N5
5	～中	～じゅう	じゅ	during, while	JLPT JLPT_2 JLPT_5 JLPT_N5
5	～週間	～しゅうかん	しゅ	~ weeks	JLPT JLPT_5 JLPT_N5
5	授業	じゅぎょう	じゅ	a class (of school)	Genki Genki_Ln.11 Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_2 JLPT_5 JLPT_N5
5	宿題	しゅくだい	しゅ	homework	Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	上手	じょうず	じょ,ず	be good at, skillful	JLPT JLPT_5 JLPT_N5
5	丈夫	じょうぶ	じょ	strong, solid, durable	JLPT JLPT_5 JLPT_N5
5	醤油	しょうゆ	しょ	soy sauce	Genki Genki_Ln.18 JLPT JLPT_5 JLPT_N5
5	食堂	しょくどう	しょ	cafeteria, dining hall	Genki Genki_Ln.7 JLPT JLPT_5 JLPT_N5
5	知る	しる	し	to know, to understand	Genki Genki_Ln.7 JLPT JLPT_5 JLPT_N5
5	白	しろ	し	white	JLPT JLPT_3 JLPT_5 JLPT_N5
5	白い	しろい	し	white	Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5
5	～人	～じん	じ	counter for people	JLPT JLPT_5 JLPT_N5
5	新聞	しんぶん	し	newspaper	Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5
5	水曜日	すいようび	す	Wednesday	Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5
5	吸う	すう	す	to breathe in, to suck	JLPT JLPT_3 JLPT_5 JLPT_N5
5	スカート	スカート	す	skirt	Genki Genki_Ln.18 JLPT JLPT_5 JLPT_N5
5	好き	すき	す	liking, fondness, love	JLPT JLPT_5 JLPT_N5
5	～すぎ	～すぎ	す	past; to exceed, ~ too much	JLPT JLPT_5 JLPT_N5
5	少ない	すくない	す	a little; a few	Genki Genki_Ln.17 JLPT JLPT_5 JLPT_N5
5	すぐに	すぐに	す	immediately, soon	JLPT JLPT_5 JLPT_N5
5	少し	すこし	す,し	little, few	Genki Genki_Ln.21 JLPT JLPT_5 JLPT_N5
5	涼しい	すずしい	す,ず,し	cool, refreshing (in reference to weather)	Genki Genki_Ln.10 JLPT JLPT_5 JLPT_N5
5	～ずつ	～ずつ	ず,つ	at a time	JLPT JLPT_5 JLPT_N5
5	ストーブ	ストーブ	す	heater (lit: stove)	Genki Genki_Ln.17 JLPT JLPT_5 JLPT_N5
5	スプーン	スプーン	す	spoon	JLPT JLPT_5 JLPT_N5
5	スポーツ	スポーツ	す,つ	sport(s)	Genki Genki_Ln.3 JLPT JLPT_5 JLPT_N5
5	ズボン	ズボン	ず	trousers	JLPT JLPT_5 JLPT_N5
5	住む	すむ	す	to reside, to live in	JLPT JLPT_3 JLPT_5 JLPT_N5
5	する	する	す	to do, to try; to wear small items (e.g., necktie, watch, etc.)	Genki Genki_Ln.17 JLPT JLPT_3 JLPT_5 JLPT_N5
5	座る	すわる	す	to sit	JLPT JLPT_5 JLPT_N5
5	背	せい	せ	(one's) height, stature	Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_3 JLPT_5 JLPT_N5
5	生徒	せいと	せ	student; pupil	Intermediate_Japanese Intermediate_Japanese_Ln.5 JLPT JLPT_5 JLPT_N5
5	セーター	セーター	せ	sweater	Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5
5	石鹸	せっけん	せ	soap	JLPT JLPT_5 JLPT_N5
5	背広	せびろ	せ	men's suit	Intermediate_Japanese Intermediate_Japanese_Ln.9 JLPT JLPT_5 JLPT_N5
5	狭い	せまい	せ	narrow; not spacious	Genki Genki_Ln.12 Intermediate_Japanese Intermediate_Japanese_Ln.15 JLPT JLPT_5 JLPT_N5
5	ゼロ	ゼロ	ぜ	zero	JLPT JLPT_5 JLPT_N5
5	千	せん	せ	thousand	JLPT JLPT_5 JLPT_N5
5	先月	せんげつ	せ,つ	last month	Genki Genki_Ln.9 Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	先週	せんしゅう	せ,しゅ	last week	Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5
5	先生	せんせい	せ,せ	teacher, professor; master; doctor	Genki Genki_Ln.1 JLPT JLPT_5 JLPT_N5
5	洗濯	せんたく	せ	washing, laundry	Intermediate_Japanese Intermediate_Japanese_Ln.11 JLPT JLPT_3 JLPT_5 JLPT_N5
5	全部	ぜんぶ	ぜ	all, entire, whole	Genki Genki_Ln.13 Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_5 JLPT_N5
5	そう; そうです	そう; そうです	そ,そ,す	yes; appears, to be the case	JLPT JLPT_5 JLPT_N5
5	掃除	そうじ (する)	そ,じ,す	cleaning, sweeping	JLPT JLPT_3 JLPT_5 JLPT_N5
5	そうして; そして	そうして; そして	そ,し,そ,し	and, like that	JLPT JLPT_5 JLPT_N5
5	そこ	そこ	そ	that place, there; bottom, sole	Genki Genki_Ln.4 JLPT JLPT_2 JLPT_3 JLPT_5 JLPT_N5
5	そちら	そちら	そ,ち	over there	JLPT JLPT_5 JLPT_N5
5	そっち	そっち	そ,ち	over there	JLPT JLPT_5 JLPT_N5
5	外	そと	そ	outside, exterior	Genki Genki_Ln.18 Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5
5	その	その	そ	that	JLPT JLPT_3 JLPT_5 JLPT_N5
5	そば	そば	そ	near, close, beside; Japanese traditional buckwheat noodle	Genki Genki_Ln.15 JLPT JLPT_3 JLPT_5 JLPT_N5
5	空	そら	そ	sky	JLPT JLPT_5 JLPT_N5
5	それ	それ	そ	that one	Genki Genki_Ln.2 JLPT JLPT_3 JLPT_5 JLPT_N5
5	それから	それから	そ	and then, after that	Intermediate_Japanese Intermediate_Japanese_Ln.1 JLPT JLPT_5 JLPT_N5
5	それでは	それでは	そ	in that situation, well then...	JLPT JLPT_5 JLPT_N5
5	大使館	たいしかん	し	embassy	JLPT JLPT_5 JLPT_N5
